IP,地区,洲,城市,延迟
104.19.196.159,SJC,North America,San Jose,214 ms
104.27.66.50,SJC,North America,San Jose,215 ms
104.16.34.78,SJC,North America,San Jose,215 ms
104.27.124.144,SJC,North America,San Jose,215 ms
104.27.49.161,PHX,North America,Phoenix,215 ms
104.17.28.41,SJC,North America,San Jose,215 ms
104.17.20.10,SJC,North America,San Jose,216 ms
104.16.221.75,SJC,North America,San Jose,216 ms
104.16.182.56,SJC,North America,San Jose,217 ms
172.64.78.221,ORD,North America,Chicago,217 ms
104.25.131.53,PDX,North America,Portland,218 ms
104.16.111.8,SJC,North America,San Jose,218 ms
104.21.7.251,PDX,North America,Portland,219 ms
104.18.135.230,SJC,North America,San Jose,219 ms
104.19.14.247,SJC,North America,San Jose,219 ms
104.19.247.62,SJC,North America,San Jose,219 ms
104.25.5.201,PDX,North America,Portland,219 ms
104.25.246.96,PDX,North America,Portland,220 ms
104.21.212.3,PDX,North America,Portland,220 ms
104.18.227.109,SJC,North America,San Jose,220 ms
104.21.213.92,LAX,North America,Los Angeles,220 ms
104.18.202.163,SJC,North America,San Jose,220 ms
104.19.13.225,SJC,North America,San Jose,220 ms
104.24.135.178,PDX,North America,Portland,221 ms
104.16.69.140,SJC,North America,San Jose,221 ms
172.67.122.246,PDX,North America,Portland,222 ms
104.21.36.24,LAX,North America,Los Angeles,222 ms
104.25.188.228,PDX,North America,Portland,222 ms
104.27.90.115,SJC,North America,San Jose,223 ms
190.93.244.182,SJC,North America,San Jose,223 ms
104.21.5.21,PDX,North America,Portland,223 ms
104.19.214.253,SJC,North America,San Jose,224 ms
104.16.149.124,SJC,North America,San Jose,224 ms
104.16.96.154,SJC,North America,San Jose,225 ms
104.21.101.85,PDX,North America,Portland,225 ms
104.16.136.220,SJC,North America,San Jose,226 ms
104.16.84.123,SJC,North America,San Jose,228 ms
104.21.219.76,LAX,North America,Los Angeles,229 ms
104.16.148.130,SJC,North America,San Jose,231 ms
104.21.98.102,LAX,North America,Los Angeles,231 ms
104.21.33.246,LAX,North America,Los Angeles,231 ms
104.21.51.172,LAX,North America,Los Angeles,231 ms
104.21.198.123,LAX,North America,Los Angeles,234 ms
104.21.209.73,LAX,North America,Los Angeles,235 ms
104.21.127.160,LAX,North America,Los Angeles,235 ms
104.16.103.181,SJC,North America,San Jose,236 ms
104.18.199.149,SJC,North America,San Jose,238 ms
104.23.136.159,LAX,North America,Los Angeles,239 ms
104.21.102.17,LAX,North America,Los Angeles,239 ms
104.19.187.246,SJC,North America,San Jose,239 ms
162.159.35.142,SEA,North America,Seattle,240 ms
104.21.0.231,PDX,North America,Portland,240 ms
104.18.236.68,SJC,North America,San Jose,243 ms
104.19.140.151,LAX,North America,Los Angeles,243 ms
104.18.161.8,SJC,North America,San Jose,249 ms
104.21.53.111,LAX,North America,Los Angeles,251 ms
104.19.253.184,SJC,North America,San Jose,253 ms
104.21.207.162,LAX,North America,Los Angeles,254 ms
104.21.194.244,LAX,North America,Los Angeles,256 ms
104.21.59.215,LAX,North America,Los Angeles,257 ms
104.21.107.12,LAX,North America,Los Angeles,265 ms
104.21.112.143,LAX,North America,Los Angeles,266 ms
172.67.246.103,LAX,North America,Los Angeles,266 ms
172.64.100.248,BUF,North America,Buffalo,272 ms
104.27.105.250,SLC,North America,Salt Lake City,273 ms
104.21.216.20,LAX,North America,Los Angeles,275 ms
104.21.64.38,LAX,North America,Los Angeles,275 ms
104.25.208.162,SLC,North America,Salt Lake City,275 ms
104.25.169.113,SLC,North America,Salt Lake City,276 ms
172.67.215.70,LAX,North America,Los Angeles,276 ms
104.21.114.236,LAX,North America,Los Angeles,276 ms
104.24.73.204,SLC,North America,Salt Lake City,280 ms
104.21.18.64,LAX,North America,Los Angeles,282 ms
104.27.202.235,LAX,North America,Los Angeles,282 ms
104.24.156.51,SLC,North America,Salt Lake City,282 ms
104.21.40.33,LAX,North America,Los Angeles,283 ms
104.21.32.83,LAX,North America,Los Angeles,284 ms
104.21.120.53,LAX,North America,Los Angeles,284 ms
104.21.74.224,LAX,North America,Los Angeles,285 ms
104.21.23.29,LAX,North America,Los Angeles,285 ms
104.27.37.8,SLC,North America,Salt Lake City,286 ms
104.27.205.163,LAX,North America,Los Angeles,286 ms
104.23.143.25,LAX,North America,Los Angeles,290 ms
172.67.190.233,LAX,North America,Los Angeles,291 ms
104.24.45.245,SLC,North America,Salt Lake City,292 ms
104.21.82.60,LAX,North America,Los Angeles,293 ms
104.21.94.162,LAX,North America,Los Angeles,295 ms
104.21.16.54,LAX,North America,Los Angeles,297 ms
172.67.234.3,LAX,North America,Los Angeles,299 ms
172.67.182.114,LAX,North America,Los Angeles,303 ms
172.67.230.139,LAX,North America,Los Angeles,303 ms
172.67.142.188,LAX,North America,Los Angeles,306 ms
104.18.48.253,LAX,North America,Los Angeles,306 ms
104.21.46.40,LAX,North America,Los Angeles,307 ms
104.21.63.174,LAX,North America,Los Angeles,307 ms
172.67.213.134,LAX,North America,Los Angeles,311 ms
172.67.188.164,LAX,North America,Los Angeles,314 ms
172.67.193.53,LAX,North America,Los Angeles,314 ms
104.19.138.219,LAX,North America,Los Angeles,321 ms
172.67.191.33,LAX,North America,Los Angeles,322 ms
172.67.202.58,LAX,North America,Los Angeles,323 ms
172.67.132.54,LAX,North America,Los Angeles,323 ms
104.19.137.3,LAX,North America,Los Angeles,323 ms
104.27.203.96,LAX,North America,Los Angeles,324 ms
104.21.77.200,LAX,North America,Los Angeles,324 ms
172.67.186.24,LAX,North America,Los Angeles,326 ms
104.21.87.109,LAX,North America,Los Angeles,326 ms
104.23.132.159,LAX,North America,Los Angeles,327 ms
104.21.62.94,LAX,North America,Los Angeles,327 ms
104.21.88.159,LAX,North America,Los Angeles,328 ms
172.67.153.32,LAX,North America,Los Angeles,328 ms
172.67.155.134,LAX,North America,Los Angeles,328 ms
104.21.222.199,LAX,North America,Los Angeles,329 ms
104.21.86.35,LAX,North America,Los Angeles,329 ms
104.21.214.143,LAX,North America,Los Angeles,329 ms
104.19.132.5,LAX,North America,Los Angeles,330 ms
104.19.133.67,LAX,North America,Los Angeles,330 ms
104.19.142.225,LAX,North America,Los Angeles,330 ms
172.67.168.201,LAX,North America,Los Angeles,331 ms
104.21.91.36,LAX,North America,Los Angeles,331 ms
188.114.99.206,LAX,North America,Los Angeles,331 ms
104.21.20.136,LAX,North America,Los Angeles,331 ms
104.21.211.190,LAX,North America,Los Angeles,332 ms
172.67.237.49,LAX,North America,Los Angeles,332 ms
104.21.192.74,LAX,North America,Los Angeles,332 ms
104.23.131.114,LAX,North America,Los Angeles,335 ms
104.21.204.109,LAX,North America,Los Angeles,337 ms
104.21.30.1,LAX,North America,Los Angeles,337 ms
172.67.203.237,LAX,North America,Los Angeles,339 ms
172.67.159.101,LAX,North America,Los Angeles,339 ms
172.67.136.184,LAX,North America,Los Angeles,340 ms
172.67.252.117,LAX,North America,Los Angeles,341 ms
104.21.28.211,LAX,North America,Los Angeles,342 ms
172.67.178.254,LAX,North America,Los Angeles,342 ms
172.67.170.254,LAX,North America,Los Angeles,343 ms
172.67.184.239,LAX,North America,Los Angeles,343 ms
172.67.173.183,LAX,North America,Los Angeles,343 ms
104.27.192.145,LAX,North America,Los Angeles,344 ms
172.67.243.125,LAX,North America,Los Angeles,344 ms
104.21.47.204,LAX,North America,Los Angeles,346 ms
172.67.220.0,LAX,North America,Los Angeles,346 ms
172.67.251.106,LAX,North America,Los Angeles,347 ms
172.67.229.199,LAX,North America,Los Angeles,347 ms
172.67.250.147,LAX,North America,Los Angeles,348 ms
172.67.145.179,LAX,North America,Los Angeles,349 ms
104.27.193.115,LAX,North America,Los Angeles,351 ms
104.21.69.112,LAX,North America,Los Angeles,351 ms
172.67.195.175,LAX,North America,Los Angeles,353 ms
104.23.134.155,LAX,North America,Los Angeles,354 ms
172.67.135.165,LAX,North America,Los Angeles,354 ms
172.67.134.59,LAX,North America,Los Angeles,361 ms
172.67.227.214,LAX,North America,Los Angeles,363 ms
